,TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
210960,2110480,211057,4,86,99.8,0,56056,94.2,157394,164608,0.8
210961,2110490,211058,4,86,99.8,0,56557,94.2,157438,164569,0.8
210962,2110500,211059,4,86,99.8,0,56751,94.2,157420,164680,0.8
210963,2110510,211060,4,86,99.8,0,56574,94.2,157435,164711,0.8
210964,2110520,211061,4,86,99.8,8,56152,94.2,157470,164748,0.8
210965,2110530,211062,4,86,99.8,0,55421,94.2,157466,164740,0.8
210966,2110540,211063,4,86,99.8,0,54506,94.2,157476,164782,0.8
210967,2110550,211064,4,86,99.8,0,53344,94.2,157460,164763,0.8
210968,2110560,211065,4,86,99.8,0,52120,94.2,157475,164810,0.8
210969,2110570,211066,4,86,99.8,0,50773,94.2,157493,164829,0.8
210970,2110580,211067,4,86,99.8,0,49426,94.2,157514,164846,0.8
210971,2110590,211068,4,86,99.8,0,48077,94.2,157550,164738,0.8
210972,2110600,211069,4,86,99.8,0,46728,94.2,157539,164882,0.8
210973,2110610,211070,4,86,99.8,0,45376,94.2,157557,164932,0.8
210974,2110620,211071,4,86,99.8,0,44210,94.2,157575,164986,0.8
210975,2110630,211072,4,86,99.8,0,43041,94.2,157598,165010,0.8
210976,2110640,211073,4,86,99.8,0,41933,94.2,157621,165028,0.8
210977,2110650,211074,4,86,99.8,0,40884,94.2,157647,165114,0.8
210978,2110660,211075,4,86,99.8,0,39958,94.2,157656,165097,0.8
210979,2110670,211076,4,86,99.8,0,39030,94.2,157647,165159,0.8
210980,2110680,211077,4,86,99.8,0,38224,94.2,157678,165166,0.8
210981,2110690,211078,4,86,99.8,0,37354,94.2,157696,165113,0.8
210982,2110700,211079,4,86,99.8,0,36480,94.2,157724,165267,0.8
210983,2110710,211080,4,86,99.8,0,35541,94.2,157745,165289,0.8
210984,2110720,211081,4,86,99.8,0,34662,94.2,157726,165324,0.8
210985,2110730,211082,4,86,99.8,0,33716,94.2,157763,165359,0.8
210986,2110740,211083,4,86,99.8,0,32767,94.2,157783,165421,0.8
210987,2110750,211084,4,86,99.8,0,31750,94.2,157807,165437,0.8
210988,2110760,211085,4,86,99.8,0,30667,94.2,157822,165459,0.8
210989,2110770,211086,4,86,99.8,0,29642,94.2,157839,165507,0.8
210990,2110780,211087,4,86,99.8,0,28551,94.2,157864,165542,0.8
210991,2110790,211088,4,86,99.8,0,27393,94.2,157885,165574,0.8
210992,2110800,211089,4,86,99.8,0,26295,94.2,157903,165618,0.8
210993,2110810,211090,4,86,99.8,0,25194,94.2,157884,165636,0.8
210994,2110820,211091,4,86,99.8,0,24091,94.2,157920,165676,0.8
210995,2110830,211092,4,86,99.8,0,22985,94.2,157955,165730,0.8
210996,2110840,211093,4,86,99.8,0,21877,94.2,157962,165782,0.8
210997,2110850,211094,4,86,99.8,0,20768,94.2,157981,165772,0.8
210998,2110860,211095,4,86,99.8,0,19721,94.2,158023,165855,0.8
210999,2110870,211096,4,86,99.8,0,18673,94.2,158013,165880,0.8
211000,2110880,211097,4,86,99.8,0,17623,94.2,158009,165905,0.8
211001,2110890,211098,4,86,99.8,0,16573,94.2,158066,165956,0.8
211002,2110900,211099,4,86,99.8,0,15651,94.2,158077,165964,0.8
211003,2110910,211100,4,86,99.8,0,14730,94.2,158096,166009,0.8
211004,2110920,211101,4,86,99.8,0,13807,94.2,158071,165955,0.8
211005,2110930,211102,4,86,99.8,0,12885,94.2,158044,165883,0.8
211006,2110940,211103,4,86,99.8,0,12093,94.2,157978,165762,0.8
211007,2110950,211104,4,86,99.8,0,11366,94.2,157917,165626,0.8
211008,2110960,211105,4,86,99.8,0,10769,94.2,157832,165448,0.8
211009,2110970,211106,4,86,99.8,0,10368,94.2,157740,165267,0.8
211010,2110980,211107,4,86,99.8,0,10357,94.2,157662,165142,0.8
211011,2110990,211108,4,86,99.8,0,10738,94.2,157605,164999,0.8
211012,2111000,211109,4,86,99.8,0,11574,94.2,157547,164892,0.8
211013,2111010,211110,4,86,99.8,0,12866,94.2,157503,164842,0.8
211014,2111020,211111,4,86,99.8,0,14745,94.2,157489,164769,0.8
211015,2111030,211112,4,86,99.8,0,17082,94.2,157442,164707,0.8
211016,2111040,211113,4,86,99.8,0,19944,94.2,157445,164677,0.8
211017,2111050,211114,4,86,99.8,0,23268,94.2,157413,164621,0.8
211018,2111060,211115,4,86,99.8,0,26928,94.2,157409,164613,0.8
211019,2111070,211116,4,86,99.8,0,30664,94.2,157395,164549,0.8
211020,2111080,211117,4,86,99.8,0,34545,94.2,157389,164530,0.8
211021,2111090,211118,4,86,99.8,0,38308,94.2,157383,164498,0.8
211022,2111100,211119,4,86,99.8,0,42015,94.2,157373,164479,0.8
211023,2111110,211120,4,86,99.8,0,45465,94.2,157324,164399,0.8
211024,2111120,211121,4,86,99.8,0,48522,94.2,157321,164435,0.8
211025,2111130,211122,4,86,99.8,0,51251,94.2,157338,164403,0.8
211026,2111140,211123,4,86,99.8,0,53583,94.2,157340,164443,0.8
211027,2111150,211124,4,86,99.8,0,55450,94.2,157357,164469,0.8
211028,2111160,211125,4,86,99.8,0,56985,94.2,157357,164496,0.8
211029,2111170,211126,4,86,99.8,0,58054,94.2,157384,164529,0.8
211030,2111180,211127,4,86,99.8,0,58791,94.2,157400,164564,0.8
211031,2111190,211128,4,86,99.8,0,59129,94.2,157429,164587,0.8
211032,2111200,211129,4,86,99.8,0,59068,94.2,157433,164639,0.8
211033,2111210,211130,4,86,99.8,8,58742,94.2,157449,164641,0.8
211034,2111220,211131,4,86,99.8,0,58151,94.2,157475,164681,0.8
211035,2111230,211132,4,86,99.8,0,57296,94.2,157475,164687,0.8
211036,2111240,211133,4,86,99.8,0,56241,94.2,157480,164708,0.8
211037,2111250,211134,4,86,99.8,0,54988,94.2,157477,164721,0.8
211038,2111260,211135,4,86,99.8,0,53670,94.2,157477,164748,0.8
211039,2111270,211136,4,86,99.8,0,52284,94.2,157493,164768,0.8
211040,2111280,211137,4,86,99.8,0,50832,94.2,157513,164768,0.8
211041,2111290,211138,4,86,99.8,0,49447,94.2,157519,164785,0.8
211042,2111300,211139,4,86,99.8,0,48126,94.2,157530,164835,0.8
211043,2111310,211140,4,86,99.8,0,46805,94.2,157559,164894,0.8
211044,2111320,211141,4,86,99.8,0,45549,94.2,157557,164925,0.8
211045,2111330,211142,4,86,99.8,0,44425,94.2,157600,164961,0.8
211046,2111340,211143,4,86,99.8,0,43366,94.2,157625,164991,0.8
211047,2111350,211144,4,86,99.8,0,42306,94.2,157632,165037,0.8
211048,2111360,211145,4,86,99.8,0,41243,94.2,157664,165100,0.8
211049,2111370,211146,4,86,99.8,0,40244,94.2,157681,165101,0.8
211050,2111380,211147,4,86,99.8,0,39311,94.2,157695,165148,0.8
211051,2111390,211148,4,86,99.8,0,38241,94.2,157722,165201,0.8
211052,2111400,211149,4,86,99.8,0,37234,94.2,157728,165218,0.8
211053,2111410,211150,4,86,99.8,0,36157,94.2,157776,165266,0.8
211054,2111420,211151,4,86,99.8,0,35144,94.2,157768,165298,0.8
211055,2111430,211152,4,86,99.8,0,33924,94.2,157773,165326,0.8
211056,2111440,211153,4,86,99.8,0,32767,94.2,157828,165384,0.8
211057,2111450,211154,4,86,99.8,0,31537,94.2,157824,165414,0.8
211058,2111460,211155,4,86,99.8,0,30235,94.2,157842,165446,0.8
211059,2111470,211156,4,86,99.8,0,28927,94.2,157866,165475,0.8
211060,2111480,211157,4,86,99.8,0,27616,94.2,157875,165494,0.8
211061,2111490,211158,4,86,99.8,0,26301,94.2,157880,165533,0.8
211062,2111500,211159,4,86,99.8,0,24982,94.2,157881,165569,0.8
211063,2111510,211160,4,86,99.8,0,23730,94.2,157933,165598,0.8
211064,2111520,211161,4,86,99.8,0,22474,94.2,157941,165637,0.8
211065,2111530,211162,4,86,99.8,0,21286,94.2,157967,165664,0.8
211066,2111540,211163,4,86,99.8,0,20095,94.2,157981,165730,0.8
211067,2111550,211164,4,86,99.8,0,19042,94.2,157990,165743,0.8
211068,2111560,211165,4,86,99.8,0,17987,94.2,157993,165795,0.8
211069,2111570,211166,4,86,99.8,0,17000,94.2,158018,165828,0.8
211070,2111580,211167,4,86,99.8,0,16013,94.2,158054,165858,0.8
211071,2111590,211168,4,86,99.8,0,15095,94.2,158051,165895,0.8
211072,2111600,211169,4,86,99.8,0,14176,94.2,158083,165886,0.8
211073,2111610,211170,4,86,99.8,0,13257,94.2,158057,165905,0.8
211074,2111620,211171,4,86,99.8,0,12408,94.2,158006,165819,0.8
211075,2111630,211172,4,86,99.8,0,11559,94.2,157986,165736,0.8
211076,2111640,211173,4,86,99.8,0,10710,94.2,157919,165547,0.8
211077,2111650,211174,4,86,99.8,0,10071,94.2,157815,165393,0.8
211078,2111660,211175,4,86,99.8,0,9642,94.2,157746,165197,0.8
211079,2111670,211176,4,86,99.8,0,9492,94.2,157659,165048,0.8
211080,2111680,211177,4,86,99.8,0,9761,94.2,157605,164899,0.8
211081,2111690,211178,4,86,99.8,0,10589,94.2,157539,164786,0.8
211082,2111700,211179,4,86,99.8,0,11977,94.2,157491,164706,0.8
211083,2111710,211180,4,86,99.8,0,13924,94.2,157464,164659,0.8
211084,2111720,211181,4,86,99.8,0,16432,94.2,157453,164606,0.8
211085,2111730,211182,4,86,99.8,0,19502,94.2,157382,164515,0.8
211086,2111740,211183,4,86,99.8,0,23069,94.2,157371,164494,0.8
211087,2111750,211184,4,86,99.8,0,26996,94.2,157381,164460,0.8
211088,2111760,211185,4,86,99.8,0,31145,94.2,157342,164427,0.8
211089,2111770,211186,4,86,99.8,0,35451,94.2,157310,164375,0.8
211090,2111780,211187,4,86,99.8,0,39772,94.2,157317,164340,0.8
211091,2111790,211188,4,86,99.8,0,43890,94.2,157307,164317,0.8
211092,2111800,211189,4,86,99.8,0,47731,94.2,157303,164298,0.8
211093,2111810,211190,4,86,99.8,0,51291,94.2,157276,164267,0.8
211094,2111820,211191,4,86,99.8,0,54426,94.2,157269,164252,0.8
211095,2111830,211192,4,86,99.8,0,57134,94.2,157281,164275,0.8
211096,2111840,211193,4,86,99.8,0,59342,94.2,157272,164297,0.8
211097,2111850,211194,4,86,99.8,0,61121,94.2,157293,164330,0.8
211098,2111860,211195,4,86,99.8,0,62258,94.2,157335,164363,0.8
211099,2111870,211196,4,86,99.8,0,62258,94.2,157349,164392,0.8
211100,2111880,211197,4,86,99.8,0,62258,94.2,157360,164458,0.8
211101,2111890,211198,4,86,99.8,0,61991,94.2,157388,164503,0.8
211102,2111900,211199,4,86,99.8,8,61724,94.2,157408,164522,0.8
211103,2111910,211200,4,86,99.8,0,61123,94.2,157399,164522,0.8
211104,2111920,211201,4,86,99.8,0,60257,94.2,157437,164547,0.8
211105,2111930,211202,4,86,99.8,0,59192,94.2,157453,164584,0.8
211106,2111940,211203,4,86,99.8,0,57861,94.2,157464,164609,0.8
211107,2111950,211204,4,86,99.8,0,56397,94.2,157452,164616,0.8
211108,2111960,211205,4,86,99.8,0,54801,94.2,157472,164627,0.8
211109,2111970,211206,4,86,99.8,0,53272,94.2,157479,164680,0.8
211110,2111980,211207,4,86,99.8,0,51677,94.2,157493,164702,0.8
211111,2111990,211208,4,86,99.8,0,50215,94.2,157493,164717,0.8
211112,2112000,211209,4,86,99.8,0,48753,94.2,157508,164765,0.8
211113,2112010,211210,4,86,99.8,0,47424,94.2,157523,164781,0.8
211114,2112020,211211,4,86,99.8,0,46094,94.2,157550,164812,0.8
211115,2112030,211212,4,86,99.8,0,44829,94.2,157575,164863,0.8
211116,2112040,211213,4,86,99.8,0,43697,94.2,157592,164898,0.8
211117,2112050,211214,4,86,99.8,0,42630,94.2,157618,164927,0.8
211118,2112060,211215,4,86,99.8,0,41561,94.2,157622,164968,0.8
211119,2112070,211216,4,86,99.8,0,40558,94.2,157627,165013,0.8
211120,2112080,211217,4,86,99.8,0,39552,94.2,157665,165067,0.8
211121,2112090,211218,4,86,99.8,0,38543,94.2,157710,165096,0.8
211122,2112100,211219,4,86,99.8,0,37532,94.2,157707,165119,0.8
211123,2112110,211220,4,86,99.8,0,36449,94.2,157722,165164,0.8
211124,2112120,211221,4,86,99.8,0,35363,94.2,157723,165192,0.8
211125,2112130,211222,4,86,99.8,0,34204,94.2,157763,165237,0.8
211126,2112140,211223,4,86,99.8,0,32973,94.2,157767,165264,0.8
211127,2112150,211224,4,86,99.8,0,31736,94.2,157789,165282,0.8
211128,2112160,211225,4,86,99.8,0,30496,94.2,157788,165326,0.8
211129,2112170,211226,4,86,99.8,0,29250,94.2,157816,165380,0.8
211130,2112180,211227,4,86,99.8,0,27932,94.2,157828,165406,0.8
211131,2112190,211228,4,86,99.8,0,26610,94.2,157840,165454,0.8
211132,2112200,211229,4,86,99.8,0,25353,94.2,157869,165480,0.8
211133,2112210,211230,4,86,99.8,0,24094,94.2,157910,165533,0.8
211134,2112220,211231,4,86,99.8,0,22831,94.2,157900,165548,0.8
211135,2112230,211232,4,86,99.8,0,21636,94.2,157935,165598,0.8
211136,2112240,211233,4,86,99.8,0,20439,94.2,157934,165648,0.8
211137,2112250,211234,4,86,99.8,0,19240,94.2,157965,165678,0.8
211138,2112260,211235,4,86,99.8,0,18109,94.2,157978,165727,0.8
211139,2112270,211236,4,86,99.8,0,17116,94.2,157996,165720,0.8
211140,2112280,211237,4,86,99.8,0,16053,94.2,158008,165788,0.8
211141,2112290,211238,4,86,99.8,0,15060,94.2,158017,165803,0.8
211142,2112300,211239,4,86,99.8,0,14066,94.2,158054,165828,0.8
211143,2112310,211240,4,86,99.8,0,13002,94.2,158024,165825,0.8
211144,2112320,211241,4,86,99.8,0,12008,94.2,157989,165705,0.8
211145,2112330,211242,4,86,99.8,0,11084,94.2,157930,165611,0.8
211146,2112340,211243,4,86,99.8,0,10231,94.2,157853,165414,0.8
211147,2112350,211244,4,86,99.8,0,9659,94.2,157776,165267,0.8
211148,2112360,211245,4,86,99.8,0,9228,94.2,157692,165090,0.8
211149,2112370,211246,4,86,99.8,0,9078,94.2,157601,164911,0.8
211150,2112380,211247,4,86,99.8,0,9419,94.2,157551,164774,0.8
211151,2112390,211248,4,86,99.8,0,10393,94.2,157469,164686,0.8
211152,2112400,211249,4,86,99.8,0,11859,94.2,157458,164586,0.8
211153,2112410,211250,4,86,99.8,0,13958,94.2,157423,164519,0.8
211154,2112420,211251,4,86,99.8,0,16621,94.2,157387,164450,0.8
211155,2112430,211252,4,86,99.8,0,19851,94.2,157368,164407,0.8
211156,2112440,211253,4,86,99.8,0,23579,94.2,157312,164366,0.8
211157,2112450,211254,4,86,99.8,0,27670,94.2,157328,164332,0.8
211158,2112460,211255,4,86,99.8,0,32058,94.2,157290,164293,0.8
211159,2112470,211256,4,86,99.8,0,36461,94.2,157281,164260,0.8
211160,2112480,211257,4,86,99.8,0,40879,94.2,157279,164227,0.8
211161,2112490,211258,4,86,99.8,0,45163,94.2,157260,164200,0.8
211162,2112500,211259,4,86,99.8,0,49168,94.2,157239,164150,0.8
211163,2112510,211260,4,86,99.8,0,52818,94.2,157234,164137,0.8
211164,2112520,211261,4,86,99.8,0,55969,94.2,157231,164124,0.8
211165,2112530,211262,4,86,99.8,0,58689,94.2,157240,164119,0.8
211166,2112540,211263,4,86,99.8,0,60977,94.2,157232,164134,0.8
211167,2112550,211264,4,86,99.8,0,62258,94.2,157250,164167,0.8
211168,2112560,211265,4,86,99.8,0,62258,94.2,157266,164219,0.8
211169,2112570,211266,4,86,99.8,0,62258,94.2,157292,164262,0.8
211170,2112580,211267,4,86,99.8,0,62258,94.2,157292,164287,0.8
211171,2112590,211268,4,86,99.8,0,62258,94.2,157348,164312,0.8
211172,2112600,211269,4,86,99.8,8,62002,94.2,157349,164354,0.8
211173,2112610,211270,4,86,99.8,0,61492,94.2,157373,164366,0.8
211174,2112620,211271,4,86,99.8,0,60727,94.2,157369,164404,0.8
211175,2112630,211272,4,86,99.8,0,59707,94.2,157394,164457,0.8
211176,2112640,211273,4,86,99.8,0,58498,94.2,157391,164421,0.8
211177,2112650,211274,4,86,99.8,0,57161,94.2,157396,164450,0.8
211178,2112660,211275,4,86,99.8,0,55762,94.2,157375,164446,0.8
211179,2112670,211276,4,86,99.8,0,54364,94.2,157399,164475,0.8
211180,2112680,211277,4,86,99.8,0,52902,94.2,157417,164478,0.8
211181,2112690,211278,4,86,99.8,0,51441,94.2,157420,164527,0.8
211182,2112700,211279,4,86,99.8,0,50107,94.2,157437,164517,0.8
211183,2112710,211280,4,86,99.8,0,48901,94.2,157448,164584,0.8
211184,2112720,211281,4,86,99.8,0,47694,94.2,157509,164625,0.8
211185,2112730,211282,4,86,99.8,0,46550,94.2,157486,164679,0.8
211186,2112740,211283,4,86,99.8,0,45469,94.2,157512,164699,0.8
211187,2112750,211284,4,86,99.8,0,44516,94.2,157508,164722,0.8
211188,2112760,211285,4,86,99.8,0,43626,94.2,157568,164796,0.8
211189,2112770,211286,4,86,99.8,0,42734,94.2,157585,164828,0.8
211190,2112780,211287,4,86,99.8,0,41840,94.2,157577,164856,0.8
211191,2112790,211288,4,86,99.8,0,40944,94.2,157597,164890,0.8
211192,2112800,211289,4,86,99.8,0,39982,94.2,157601,164915,0.8
211193,2112810,211290,4,86,99.8,0,38951,94.2,157643,164964,0.8
211194,2112820,211291,4,86,99.8,0,37853,94.2,157646,164999,0.8
211195,2112830,211292,4,86,99.8,0,36751,94.2,157691,165027,0.8
211196,2112840,211293,4,86,99.8,0,35646,94.2,157687,165073,0.8
211197,2112850,211294,4,86,99.8,0,34406,94.2,157715,165115,0.8
211198,2112860,211295,4,86,99.8,0,33161,94.2,157729,165146,0.8
211199,2112870,211296,4,86,99.8,0,31846,94.2,157732,165161,0.8
211200,2112880,211297,4,86,99.8,0,30657,94.2,157725,165203,0.8
211201,2112890,211298,4,86,99.8,0,29399,94.2,157783,165251,0.8
211202,2112900,211299,4,86,99.8,0,28202,94.2,157771,165266,0.8
211203,2112910,211300,4,86,99.8,0,26936,94.2,157795,165289,0.8
211204,2112920,211301,4,86,99.8,0,25732,94.2,157799,165339,0.8
211205,2112930,211302,4,86,99.8,0,24592,94.2,157832,165368,0.8
211206,2112940,211303,4,86,99.8,0,23449,94.2,157839,165391,0.8
211207,2112950,211304,4,86,99.8,0,22304,94.2,157884,165462,0.8
211208,2112960,211305,4,86,99.8,0,21290,94.2,157875,165494,0.8
211209,2112970,211306,4,86,99.8,0,20275,94.2,157916,165539,0.8
211210,2112980,211307,4,86,99.8,0,19258,94.2,157955,165564,0.8
211211,2112990,211308,4,86,99.8,0,18307,94.2,157916,165547,0.8
211212,2113000,211309,4,86,99.8,0,17355,94.2,157927,165537,0.8
211213,2113010,211310,4,86,99.8,0,16470,94.2,157859,165427,0.8
211214,2113020,211311,4,86,99.8,0,15650,94.2,157800,165305,0.8
211215,2113030,211312,4,86,99.8,0,14898,94.2,157719,165129,0.8
211216,2113040,211313,4,86,99.8,0,14280,94.2,157638,164965,0.8
211217,2113050,211314,4,86,99.8,0,13997,94.2,157528,164770,0.8
211218,2113060,211315,4,86,99.8,0,14051,94.2,157458,164610,0.8
211219,2113070,211316,4,86,99.8,0,14509,94.2,157380,164483,0.8
211220,2113080,211317,4,86,99.8,0,15371,94.2,157340,164369,0.8
211221,2113090,211318,4,86,99.8,0,16908,94.2,157309,164300,0.8
211222,2113100,211319,4,86,99.8,0,18986,94.2,157295,164225,0.8
211223,2113110,211320,4,86,99.8,0,21676,94.2,157237,164142,0.8
211224,2113120,211321,4,86,99.8,0,24843,94.2,157204,164101,0.8
211225,2113130,211322,4,86,99.8,0,28493,94.2,157195,164038,0.8
211226,2113140,211323,4,86,99.8,0,32427,94.2,157175,164009,0.8
211227,2113150,211324,4,86,99.8,0,36580,94.2,157144,163939,0.8
211228,2113160,211325,4,86,99.8,0,40881,94.2,157149,163908,0.8
211229,2113170,211326,4,86,99.8,0,45124,94.2,157124,163887,0.8
211230,2113180,211327,4,86,99.8,0,49168,94.2,157092,163860,0.8
211231,2113190,211328,4,86,99.8,0,53077,94.2,157076,163809,0.8
211232,2113200,211329,4,86,99.8,0,56575,94.2,157051,163782,0.8
211233,2113210,211330,4,86,99.8,0,59660,94.2,157041,163728,0.8
211234,2113220,211331,4,86,99.8,0,62258,94.2,157056,163754,0.8
211235,2113230,211332,4,86,99.8,0,62258,94.2,157052,163748,0.8
211236,2113240,211333,4,86,99.8,0,62258,94.2,157050,163778,0.8
211237,2113250,211334,4,86,99.8,0,62258,94.2,157077,163821,0.8
211238,2113260,211335,4,86,99.8,0,62258,94.2,157098,163831,0.8
211239,2113270,211336,4,86,99.8,0,62258,94.2,157145,163914,0.8
211240,2113280,211337,4,86,99.8,0,62258,94.2,157162,163960,0.8
211241,2113290,211338,4,86,99.8,8,62093,94.2,157167,163986,0.8
211242,2113300,211339,4,86,99.8,0,61764,93.8,157169,164006,0.8
211243,2113310,211340,4,86,99.8,0,61161,93.8,157198,164026,0.8
211244,2113320,211341,4,86,99.8,0,60283,93.8,157170,164034,0.8
211245,2113330,211342,4,86,99.8,0,59353,93.8,157201,164052,0.8
211246,2113340,211343,4,86,99.8,0,58203,93.8,157206,164090,0.8
211247,2113350,211344,4,86,99.8,0,56945,93.8,157197,164077,0.8
211248,2113360,211345,4,86,99.8,0,55688,93.8,157232,164121,0.8
211249,2113370,211346,4,86,99.8,0,54486,93.8,157225,164149,0.8
211250,2113380,211347,4,86,99.8,0,53231,93.8,157238,164181,0.8
211251,2113390,211348,4,86,99.8,0,51975,93.8,157267,164211,0.8
211252,2113400,211349,4,86,99.8,0,50774,93.8,157279,164253,0.8
211253,2113410,211350,4,86,99.8,0,49628,93.8,157300,164293,0.8
211254,2113420,211351,4,86,99.8,0,48537,93.8,157315,164312,0.8
211255,2113430,211352,4,86,99.8,0,47445,93.8,157324,164352,0.8
211256,2113440,211353,4,86,99.8,0,46407,93.8,157345,164396,0.8
211257,2113450,211354,4,86,99.8,0,45367,93.8,157363,164441,0.8
211258,2113460,211355,4,86,99.8,0,44437,93.8,157395,164461,0.8
211259,2113470,211356,4,86,99.8,0,43506,93.8,157400,164531,0.8
211260,2113480,211357,4,86,99.8,0,42462,93.8,157410,164546,0.8
211261,2113490,211358,4,86,99.8,0,41471,93.8,157459,164598,0.8
211262,2113500,211359,4,86,99.8,0,40533,93.8,157476,164631,0.8
211263,2113510,211360,4,86,99.8,0,39538,93.8,157450,164651,0.8
211264,2113520,211361,4,86,99.8,0,38540,93.8,157491,164705,0.8
211265,2113530,211362,4,86,99.8,0,37539,93.8,157517,164739,0.8
211266,2113540,211363,4,86,99.8,0,36479,93.8,157534,164788,0.8
211267,2113550,211364,4,86,99.8,0,35415,93.8,157541,164791,0.8
211268,2113560,211365,4,86,99.8,0,34291,93.8,157558,164855,0.8
211269,2113570,211366,4,86,99.8,0,33219,93.8,157571,164877,0.8
211270,2113580,211367,4,86,99.8,0,32144,93.8,157588,164919,0.8
211271,2113590,211368,4,86,99.8,0,31064,93.8,157638,164965,0.8
211272,2113600,211369,4,86,99.8,0,29980,93.8,157624,164990,0.8
211273,2113610,211370,4,86,99.8,0,28893,93.8,157666,165045,0.8
211274,2113620,211371,4,86,99.8,0,27802,93.8,157675,165078,0.8
211275,2113630,211372,4,86,99.8,0,26766,93.8,157677,165102,0.8
211276,2113640,211373,4,86,99.8,0,25783,93.8,157712,165164,0.8
211277,2113650,211374,4,86,99.8,0,24799,93.8,157728,165215,0.8
211278,2113660,211375,4,86,99.8,0,23812,93.8,157755,165278,0.8
211279,2113670,211376,4,86,99.8,0,22765,93.8,157778,165300,0.8
211280,2113680,211377,4,86,99.8,0,21717,93.8,157774,165278,0.8
211281,2113690,211378,4,86,99.8,0,20724,93.8,157773,165280,0.8
211282,2113700,211379,4,86,99.8,0,19788,93.8,157761,165210,0.8
211283,2113710,211380,4,86,99.8,0,18908,93.8,157696,165087,0.8
211284,2113720,211381,4,86,99.8,0,18084,93.8,157614,164911,0.8
211285,2113730,211382,4,86,99.8,0,17376,93.8,157520,164742,0.8
211286,2113740,211383,4,86,99.8,0,16841,93.8,157439,164552,0.8
211287,2113750,211384,4,86,99.8,0,16653,93.8,157331,164405,0.8
211288,2113760,211385,4,86,99.8,0,16870,93.8,157278,164245,0.8
211289,2113770,211386,4,86,99.8,0,17436,93.8,157206,164140,0.8
211290,2113780,211387,4,86,99.8,0,18467,93.8,157185,164067,0.8
211291,2113790,211388,4,86,99.8,0,20081,93.8,157150,164015,0.8
211292,2113800,211389,4,86,99.8,0,22163,93.8,157145,163948,0.8
211293,2113810,211390,4,86,99.8,0,24774,93.8,157100,163893,0.8
211294,2113820,211391,4,86,99.8,0,27741,93.8,157084,163866,0.8
211295,2113830,211392,4,86,99.8,0,31069,93.8,157062,163827,0.8
211296,2113840,211393,4,86,99.8,0,34527,93.8,157038,163781,0.8
211297,2113850,211394,4,86,99.8,0,38172,93.8,157033,163727,0.8
211298,2113860,211395,4,86,99.8,0,41711,93.8,157018,163720,0.8
211299,2113870,211396,4,86,99.8,0,45197,93.8,156978,163662,0.8
211300,2113880,211397,4,86,99.8,0,48453,93.8,156966,163641,0.8
211301,2113890,211398,4,86,99.8,0,51416,93.8,156971,163618,0.8
211302,2113900,211399,4,86,99.8,0,53967,93.8,156936,163608,0.8
211303,2113910,211400,4,86,99.8,0,56222,93.8,156977,163612,0.8
211304,2113920,211401,4,86,99.8,0,58062,93.8,156962,163629,0.8
211305,2113930,211402,4,86,99.8,0,59487,93.8,157006,163687,0.8
211306,2113940,211403,4,86,99.8,0,60496,93.8,157006,163728,0.8
211307,2113950,211404,4,86,99.8,0,61208,93.8,157034,163774,0.8
211308,2113960,211405,4,86,99.8,0,61565,93.8,157043,163805,0.8
211309,2113970,211406,4,86,99.8,0,61567,93.8,157068,163859,0.8
211310,2113980,211407,4,86,99.8,8,61215,93.8,157086,163896,0.8
211311,2113990,211408,4,86,99.8,0,60567,93.8,157088,163921,0.8
211312,2114000,211409,4,86,99.8,0,59744,93.8,157104,163932,0.8
211313,2114010,211410,4,86,99.8,0,58744,93.8,157115,163936,0.8
211314,2114020,211411,4,86,99.8,0,57568,93.8,157127,163950,0.8
211315,2114030,211412,4,86,99.8,0,56216,93.8,157142,163978,0.8
211316,2114040,211413,4,86,99.8,0,54806,93.8,157146,164009,0.8
211317,2114050,211414,4,86,99.8,0,53337,93.8,157176,164031,0.8
211318,2114060,211415,4,86,99.8,0,51868,93.8,157192,164058,0.8
211319,2114070,211416,4,86,99.8,0,50458,93.8,157196,164115,0.8
211320,2114080,211417,4,86,99.8,0,49106,93.8,157213,164156,0.8
211321,2114090,211418,4,86,99.8,0,47814,93.8,157201,164161,0.8
211322,2114100,211419,4,86,99.8,0,46520,93.8,157225,164180,0.8
211323,2114110,211420,4,86,99.8,0,45343,93.8,157243,164250,0.8
211324,2114120,211421,4,86,99.8,0,44284,93.8,157268,164273,0.8
211325,2114130,211422,4,86,99.8,0,43223,93.8,157307,164310,0.8
211326,2114140,211423,4,86,99.8,0,42160,93.8,157305,164382,0.8
211327,2114150,211424,4,86,99.8,0,41155,93.8,157328,164388,0.8
211328,2114160,211425,4,86,99.8,0,40088,93.8,157332,164439,0.8
211329,2114170,211426,4,86,99.8,0,39077,93.8,157364,164489,0.8
211330,2114180,211427,4,86,99.8,0,38124,93.8,157408,164527,0.8
211331,2114190,211428,4,86,99.8,0,37108,93.8,157419,164568,0.8
211332,2114200,211429,4,86,99.8,0,36089,93.8,157429,164617,0.8
211333,2114210,211430,4,86,99.8,0,35066,93.8,157455,164638,0.8
211334,2114220,211431,4,86,99.8,0,33919,93.8,157451,164707,0.8
