TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
106420,10651,1,76,95.4,0,32195,96.7,294965,303506,2.9
106430,10652,1,76,95.4,0,31470,96.7,294890,303888,2.9
106440,10653,1,76,95.4,0,30719,96.7,294838,304098,2.9
106450,10654,1,76,95.4,0,29950,96.7,294711,303977,2.9
106460,10655,1,76,95.4,0,29183,96.7,294524,303678,2.9
106470,10656,1,76,95.4,0,28436,96.7,294386,303304,2.9
106480,10657,1,76,95.4,0,27732,96.7,293964,302921,2.9
106490,10658,1,76,95.4,0,27096,96.7,293849,302520,2.9
106500,10659,1,76,95.4,0,26546,96.7,293489,302150,2.9
106510,10660,1,76,95.4,0,26098,96.7,293226,301631,2.9
106520,10661,1,76,95.4,0,25765,96.7,292968,301134,2.9
106530,10662,1,76,95.4,0,25557,96.7,292680,300514,2.9
106540,10663,1,76,95.4,0,25473,96.7,292347,299853,2.9
106550,10664,1,76,95.4,0,25520,96.7,292244,299251,2.9
106560,10665,1,76,95.4,0,25695,96.7,292089,298815,2.9
106570,10666,1,76,95.4,0,25991,96.7,292029,298306,2.9
106580,10667,1,76,95.4,0,26392,96.7,291657,297835,2.9
106590,10668,1,76,95.4,0,26884,96.7,291656,297408,2.9
106600,10669,1,76,95.4,0,27448,96.7,291522,297124,2.9
106610,10670,1,76,95.4,0,28067,96.7,291305,296794,2.9
106620,10671,1,76,95.4,0,28724,96.7,291217,296531,2.9
106630,10672,1,76,95.4,0,29395,96.7,291114,296289,2.9
106640,10673,1,76,95.4,0,30067,96.7,291058,296120,2.9
106650,10674,1,76,95.4,0,30727,96.7,291045,296114,2.9
106660,10675,1,76,95.4,0,31353,96.7,291246,296237,2.9
106670,10676,1,76,95.4,0,31938,96.7,291469,296446,2.9
106680,10677,1,76,95.4,0,32463,96.7,291772,296634,2.9
106690,10678,1,76,95.4,0,32925,96.7,292016,296925,2.9
106700,10679,1,76,95.4,0,33315,96.7,292409,297369,2.9
106710,10680,1,76,95.4,0,33618,96.7,292660,297712,2.9
106720,10681,1,76,95.4,0,33835,96.7,292961,298010,2.9
106730,10682,1,76,95.4,0,33965,96.7,293268,298429,2.9
106740,10683,1,76,95.4,0,34007,96.7,293652,298905,2.9
106750,10684,1,76,95.4,0,33965,96.7,293923,299316,2.9
106760,10685,1,76,95.4,0,33847,96.7,294282,299749,2.9
106770,10686,1,76,95.4,0,33656,96.7,294606,300128,2.9
106780,10687,1,76,95.4,0,33400,96.7,294885,300523,2.9
106790,10688,1,76,95.4,0,33082,96.7,295213,300977,2.9
106800,10689,1,76,95.4,0,32714,96.7,295522,301329,2.9
106810,10690,1,76,95.4,0,32313,96.7,295869,301779,2.9
106820,10691,1,76,95.4,0,31885,96.7,296193,302273,2.9
106830,10692,1,76,95.4,0,31436,96.7,296585,302674,2.9
106840,10693,1,76,95.4,0,30981,96.7,296899,303171,2.9
106850,10694,1,76,95.4,0,30520,96.7,297223,303548,2.9
106860,10695,1,76,95.4,0,30062,96.7,297499,303875,2.9
106870,10696,1,76,95.4,0,29610,96.7,297716,304119,2.9
106880,10697,1,76,95.4,0,29165,96.7,297958,304405,2.9
106890,10698,1,76,95.4,0,28739,96.7,298332,304740,2.9
106900,10699,1,76,95.4,0,28329,96.7,298718,305112,2.9
106910,10700,1,76,95.4,0,27941,96.7,299067,305499,2.9
106920,10701,1,76,95.4,0,27574,96.7,299479,305922,2.9
106930,10702,1,76,95.4,0,27226,96.7,299776,306356,2.9
106940,10703,1,76,95.4,0,26898,96.7,300112,306756,2.9
106950,10704,1,76,95.4,0,26589,96.7,300429,307119,2.9
106960,10705,1,76,95.4,0,26297,96.7,300687,307476,2.9
106970,10706,1,76,95.4,0,26012,96.7,300997,307835,2.9
106980,10707,1,76,95.4,0,25734,96.3,301191,308187,2.9
106990,10708,1,76,95.4,0,25465,96.3,301503,308486,2.9
107000,10709,1,76,95.4,0,25198,96.3,301725,308825,2.9
107010,10710,1,76,95.4,0,24936,96.3,301879,309121,2.9
107020,10711,1,76,95.4,0,24673,96.3,302122,309355,2.9
107030,10712,1,76,95.4,0,24417,96.3,302319,309636,2.9
107040,10713,1,76,95.4,0,24157,96.3,302518,309946,2.9
107050,10714,1,76,95.4,0,23909,96.3,302714,310279,2.9
107060,10715,1,76,95.4,0,23665,96.3,302987,310535,2.9
107070,10716,1,76,95.4,0,23428,96.3,303192,310868,2.9
107080,10717,1,76,95.4,0,23200,96.3,303418,311178,2.9
107090,10718,1,76,95.4,0,22979,96.3,303625,311457,2.9
107100,10719,1,76,95.4,0,22771,96.3,303811,311771,2.9
107110,10720,1,76,95.4,0,22571,96.3,303989,311979,2.9
107120,10721,1,76,95.4,0,22379,96.3,304158,312193,2.9
107130,10722,1,76,95.4,0,22191,96.3,304376,312429,2.9
107140,10723,1,76,95.4,0,22024,96.3,304570,312846,2.9
107150,10724,1,76,95.4,0,21861,96.3,304868,313204,2.9
107160,10725,1,76,95.4,0,21702,96.3,305094,313604,2.9
107170,10726,1,76,95.4,0,21556,96.3,305393,314092,2.9
107180,10727,1,76,95.4,0,21414,96.3,305610,314486,2.9
107190,10728,1,76,95.4,0,21267,96.3,305873,314792,2.9
107200,10729,1,76,95.4,0,21115,96.3,306009,314990,2.9
107210,10730,1,76,95.4,0,20960,96.3,306049,314955,2.9
107220,10731,1,76,95.4,0,20803,96.3,305933,314668,2.9
107230,10732,1,76,95.4,0,20643,96.3,305640,314104,2.9
107240,10733,1,76,95.4,0,20486,96.3,305292,313467,2.9
107250,10734,1,76,95.4,0,20351,96.3,304771,312569,2.9
107260,10735,1,76,95.4,0,20250,96.3,304204,311607,2.9
107270,10736,1,76,95.4,0,20197,96.3,303676,310688,2.9
107280,10737,1,76,95.4,0,20217,96.3,303125,309755,2.9
107290,10738,1,76,95.4,0,20333,96.3,302579,308703,2.9
107300,10739,1,76,95.4,0,20549,96.3,302081,307886,2.9
107310,10740,1,76,95.4,0,20892,96.3,301687,307180,2.9
107320,10741,1,76,95.4,0,21352,96.3,301320,306595,2.9
107330,10742,1,76,95.4,0,21940,96.3,301006,306086,2.9
107340,10743,1,76,95.4,0,22652,96.3,300755,305575,2.9
107350,10744,1,76,95.4,0,23461,96.3,300393,305076,2.9
107360,10745,1,76,95.4,0,24355,96.3,300144,304511,2.9
107370,10746,1,76,95.4,0,25321,96.3,299777,303959,2.9
107380,10747,1,76,95.4,0,26324,96.3,299420,303202,2.9
107390,10748,1,76,95.4,0,27353,96.3,299101,302797,2.9
107400,10749,1,76,95.4,0,28376,96.3,298756,302205,2.9
107410,10750,1,76,95.4,0,29379,96.3,298356,301632,2.9
107420,10751,1,76,95.4,0,30342,96.3,298035,301145,2.9
107430,10752,1,76,95.4,0,31264,96.3,297782,300680,2.9
107440,10753,1,76,95.4,0,32127,96.3,297521,300249,2.9
107450,10754,1,76,95.4,0,32936,96.3,297298,299931,2.9
107460,10755,1,76,95.4,0,33686,96.3,297138,299697,2.9
107470,10756,1,76,95.4,0,34375,96.3,297104,299543,2.9
107480,10757,1,76,95.4,0,35000,96.3,297029,299336,2.9
107490,10758,1,76,95.4,0,35569,96.3,297046,299458,2.9
107500,10759,1,76,95.4,0,36073,96.3,297105,299479,2.9
107510,10760,1,76,95.4,0,36519,96.3,297207,299659,2.9
107520,10761,1,76,95.4,0,36909,96.3,297289,299805,2.9
107530,10762,1,76,95.4,0,37232,96.3,297469,299972,2.9
107540,10763,1,76,95.4,0,37493,96.3,297628,300275,2.9
107550,10764,1,76,95.4,0,37686,96.3,297814,300613,2.9
107560,10765,1,76,95.4,0,37817,96.3,297961,300867,2.9
107570,10766,1,76,95.4,0,37880,96.3,298069,301112,2.9
107580,10767,1,76,95.4,0,37874,96.3,298290,301117,2.9
107590,10768,1,76,95.4,8,37801,96.3,298384,301603,2.9
107600,10769,1,76,95.4,0,37672,96.3,298505,301778,2.9
107610,10770,1,76,95.4,0,37484,96.3,298653,301967,2.9
107620,10771,1,76,95.4,0,37244,96.3,298778,302114,2.9
107630,10772,1,76,95.4,0,36967,96.3,298835,302358,2.9
107640,10773,1,76,95.4,0,36652,96.3,298950,302522,2.9
107650,10774,1,76,95.4,0,36318,96.3,299114,302750,2.9
107660,10775,1,76,95.4,0,35965,96.3,299283,303032,2.9
107670,10776,1,76,95.4,0,35601,96.3,299525,303409,2.9
107680,10777,1,76,95.4,0,35244,96.3,299703,303745,2.9
107690,10778,1,76,95.4,0,34887,96.3,299910,304148,2.9
107700,10779,1,76,95.4,0,34533,96.3,300208,304513,2.9
107710,10780,1,76,95.4,0,34187,96.3,300451,304917,2.9
107720,10781,1,76,95.4,0,33845,96.3,300688,305320,2.9
107730,10782,1,76,95.4,0,33506,96.3,300937,305715,2.9
107740,10783,1,76,95.4,0,33160,96.3,301172,306099,2.9
107750,10784,1,76,95.4,0,32819,96.3,301414,306432,2.9
107760,10785,1,76,95.4,0,32466,96.3,301640,306796,2.9
107770,10786,1,76,95.4,0,32107,96.3,301874,307150,2.9
107780,10787,1,76,95.4,0,31738,96.3,302135,307515,2.9
107790,10788,1,76,95.4,0,31362,96.3,302281,307783,2.9
107800,10789,1,76,95.4,0,30971,96.3,302508,308092,2.9
107810,10790,1,76,95.4,0,30574,96.3,302713,308389,2.9
107820,10791,1,76,95.4,0,30180,96.3,302915,308704,2.9
107830,10792,1,76,95.4,0,29780,96.3,303081,308918,2.9
107840,10793,1,76,95.4,0,29383,96.3,303347,309315,2.9
107850,10794,1,76,95.4,0,28990,96.3,303544,309671,2.9
107860,10795,1,76,95.4,0,28605,96.3,303739,310004,2.9
107870,10796,1,76,95.4,0,28229,96.3,304010,310380,2.9
107880,10797,1,76,95.4,0,27861,96.3,304226,310753,2.9
107890,10798,1,76,95.4,0,27502,96.3,304427,311053,2.9
107900,10799,1,76,95.4,0,27156,96.3,304671,311413,2.9
107910,10800,1,76,95.4,0,26828,96.3,304802,311642,2.9
107920,10801,1,76,95.4,0,26505,96.3,305003,311887,2.9
107930,10802,1,76,95.4,0,26195,96.3,305158,312135,2.9
107940,10803,1,76,95.4,0,25889,96.3,305321,312396,2.9
107950,10804,1,76,95.4,0,25596,96.3,305458,312633,2.9
107960,10805,1,76,95.4,0,25309,96.3,305664,312883,2.9
107970,10806,1,76,95.4,0,25030,96.3,305829,313151,2.9
107980,10807,1,76,95.4,0,24765,96.3,306015,313477,2.9
107990,10808,1,76,95.4,0,24509,96.3,306167,313729,2.9
108000,10809,1,76,95.4,0,24267,96.3,306303,313815,2.9
108010,10810,1,76,95.4,0,24040,96.3,306291,313859,2.9
108020,10811,1,76,95.4,0,23821,96.3,306181,313628,2.9
108030,10812,1,76,95.4,0,23617,96.3,305936,313194,2.9
108040,10813,1,76,95.4,0,23428,96.3,305524,312562,2.9
108050,10814,1,76,95.4,0,23272,96.3,305034,311822,2.9
108060,10815,1,76,95.4,0,23161,96.3,304497,310969,2.9
108070,10816,1,76,95.4,0,23109,96.3,303887,310060,2.9
108080,10817,1,76,95.4,0,23125,96.3,303343,309243,2.9
108090,10818,1,76,95.4,0,23241,96.3,302723,308261,2.9
108100,10819,1,76,95.4,0,23462,96.3,302163,307396,2.9
108110,10820,1,76,95.4,0,23801,96.3,301625,306553,2.9
108120,10821,1,76,95.4,0,24266,96.3,301096,305717,2.9
108130,10822,1,76,95.4,0,24857,96.3,300599,304919,2.9
108140,10823,1,76,95.4,0,25573,96.3,300094,304143,2.9
108150,10824,1,76,95.4,0,26407,96.3,299597,303427,2.9
108160,10825,1,76,95.4,0,27342,96.3,299132,302688,2.9
108170,10826,1,76,95.4,0,28371,96.3,298757,302029,2.9
108180,10827,1,76,95.4,0,29468,96.3,298337,301439,2.9
108190,10828,1,76,95.4,0,30614,96.3,298062,300872,2.9
108200,10829,1,76,95.4,0,31784,96.3,297770,300485,2.9
108210,10830,1,76,95.4,0,32959,96.3,297551,300082,2.9
108220,10831,1,76,95.4,0,34118,96.3,297304,299778,2.9
108230,10832,1,76,95.4,0,35231,96.3,297232,299531,2.9
108240,10833,1,76,95.4,0,36291,96.3,297105,299374,2.9
108250,10834,1,76,95.4,0,37279,96.3,297088,299379,2.9
108260,10835,1,76,95.4,0,38178,96.3,297082,299392,2.9
108270,10836,1,76,95.4,0,38982,96.3,297184,299478,2.9
108280,10837,1,76,95.4,0,39682,96.3,297235,299561,2.9
108290,10838,1,76,95.4,0,40255,96.3,297284,299686,2.9
108300,10839,1,76,95.4,0,40722,96.3,297377,299867,2.9
108310,10840,1,76,95.4,0,41067,96.3,297520,300060,2.9
108320,10841,1,76,95.4,0,41295,96.3,297593,300232,2.9
108330,10842,1,76,95.4,0,41410,96.3,297798,300392,2.9
108340,10843,1,76,95.4,0,41422,96.3,297904,300624,2.9
108350,10844,1,76,95.4,8,41347,96.3,298055,300763,2.9
108360,10845,1,76,95.4,0,41188,96.3,298216,301012,2.9
108370,10846,1,76,95.4,0,40957,96.3,298408,301280,2.9
108380,10847,1,76,95.4,0,40668,96.3,298576,301562,2.9
108390,10848,1,76,95.4,0,40332,96.3,298785,301916,2.9
108400,10849,1,76,95.4,0,39964,96.3,299042,302272,2.9
108410,10850,1,76,95.4,0,39563,96.3,299336,302632,2.9
108420,10851,1,76,95.4,0,39146,96.3,299677,303119,2.9
108430,10852,1,76,95.4,0,38702,96.3,299965,303577,2.9
108440,10853,1,76,95.4,0,38251,96.3,300327,304117,2.9
108450,10854,1,76,95.4,0,37788,96.3,300597,304591,2.9
108460,10855,1,76,95.4,0,37313,96.3,300908,305065,2.9
108470,10856,1,76,95.4,0,36821,96.3,301123,305447,2.9
108480,10857,1,76,95.4,0,36312,96.3,301375,305794,2.9
108490,10858,1,76,95.4,0,35786,96.3,301562,306108,2.9
108500,10859,1,76,95.4,0,35246,96.3,301690,306333,2.9
108510,10860,1,76,95.4,0,34700,96.3,301846,306594,2.9
108520,10861,1,76,95.4,0,34141,96.3,302021,306928,2.9
108530,10862,1,76,95.4,0,33586,96.3,302232,307233,2.9
108540,10863,1,76,95.4,0,33023,96.3,302369,307537,2.9
108550,10864,1,76,95.4,0,32473,96.3,302644,307830,2.9
108560,10865,1,76,95.4,0,31938,96.3,302782,308137,2.9
108570,10866,1,76,95.4,0,31417,96.3,302971,308430,2.9
108580,10867,1,76,95.4,0,30920,96.3,303195,308774,2.9
108590,10868,1,76,95.4,0,30444,96.3,303456,309142,2.9
108600,10869,1,76,95.4,0,29992,96.3,303681,309538,2.9
108610,10870,1,76,95.4,0,29566,96.3,303953,309854,2.9
108620,10871,1,76,95.4,0,29155,96.3,304220,310306,2.9
108630,10872,1,76,95.4,0,28759,96.3,304463,310711,2.9
108640,10873,1,76,95.4,0,28378,96.3,304703,311092,2.9
108650,10874,1,76,95.4,0,28006,96.3,304957,311473,2.9
108660,10875,1,76,95.4,0,27639,96.3,305140,311806,2.9
108670,10876,1,76,95.4,0,27271,96.3,305394,312303,2.9
108680,10877,1,76,95.4,0,26902,96.3,305661,312677,2.9
108690,10878,1,76,95.4,0,26526,96.3,305845,313013,2.9
108700,10879,1,76,95.4,0,26139,96.3,306064,313349,2.9
108710,10880,1,76,95.4,0,25750,96.3,306269,313708,2.9
108720,10881,1,76,95.4,0,25349,96.3,306439,313945,2.9
108730,10882,1,76,95.4,0,24942,96.3,306556,314245,2.9
108740,10883,1,76,95.4,0,24529,96.3,306776,314499,2.9
108750,10884,1,76,95.4,0,24120,96.3,307009,314791,2.9
108760,10885,1,76,95.4,0,23716,96.3,307161,315049,2.9
108770,10886,1,76,95.4,0,23322,96.3,307272,315279,2.9
108780,10887,1,76,95.4,0,22938,96.3,307395,315508,2.9
108790,10888,1,76,95.4,0,22581,96.3,307580,315723,2.9
108800,10889,1,76,95.4,0,22240,96.3,307654,315862,2.9
108810,10890,1,76,95.4,0,21927,96.3,307686,315919,2.9
108820,10891,1,76,95.4,0,21635,96.3,307676,315773,2.9
108830,10892,1,76,95.4,0,21376,96.3,307463,315484,2.9
108840,10893,1,76,95.4,0,21155,96.3,307135,314986,2.9
108850,10894,1,76,95.4,0,20979,96.3,306728,314343,2.9
108860,10895,1,76,95.4,0,20854,96.3,306274,313605,2.9
108870,10896,1,76,95.4,0,20789,96.3,305769,312835,2.9
108880,10897,1,76,95.4,0,20809,96.3,305286,312003,2.9
108890,10898,1,76,95.4,0,20929,96.3,304715,311188,2.9
108900,10899,1,76,95.4,0,21157,96.3,304167,310358,2.9
108910,10900,1,76,95.4,0,21503,96.3,303604,309520,2.9
108920,10901,1,76,95.4,0,21979,96.3,303086,308728,2.9
108930,10902,1,76,95.4,0,22586,96.3,302608,307911,2.9
108940,10903,1,76,95.4,0,23318,96.3,302146,307178,2.9
108950,10904,1,76,95.4,0,24177,96.3,301674,306501,2.9
108960,10905,1,76,95.4,0,25150,96.3,301272,305872,2.9
108970,10906,1,76,95.4,0,26223,96.3,300870,305266,2.9
108980,10907,1,76,95.4,0,27378,96.3,300476,304662,2.9
108990,10908,1,76,95.4,0,28581,96.3,300163,304104,2.9
109000,10909,1,76,95.4,0,29818,96.3,299844,303536,2.9
109010,10910,1,76,95.4,0,31070,96.3,299506,303094,2.9
109020,10911,1,76,95.4,0,32315,96.3,299237,302636,2.9
109030,10912,1,76,95.4,0,33536,96.3,299055,302330,2.9
109040,10913,1,76,95.4,0,34704,96.3,298886,302120,2.9
109050,10914,1,76,95.4,0,35808,96.3,298792,301956,2.9
109060,10915,1,76,95.4,0,36840,96.3,298779,301962,2.9
109070,10916,1,76,95.4,0,37782,96.3,298831,301981,2.9
109080,10917,1,76,95.4,0,38624,96.3,298931,302176,2.9
109090,10918,1,76,95.4,0,39357,96.3,299086,302380,2.9
109100,10919,1,76,95.4,0,39977,96.3,299214,302582,2.9
109110,10920,1,76,95.4,0,40476,96.3,299367,302840,2.9
109120,10921,1,76,95.4,0,40842,96.3,299484,303020,2.9
109130,10922,1,76,95.4,0,41087,96.3,299612,303272,2.9
109140,10923,1,76,95.4,0,41216,96.3,299758,303489,2.9
109150,10924,1,76,95.4,0,41222,96.3,299903,303685,2.9
109160,10925,1,76,95.4,8,41122,96.3,300033,303882,2.9
109170,10926,1,76,95.4,0,40929,96.3,300133,304064,2.9
109180,10927,1,76,95.4,0,40647,96.3,300279,304250,2.9
109190,10928,1,76,95.4,0,40294,96.3,300409,304460,2.9
109200,10929,1,76,95.4,0,39893,96.3,300569,304719,2.9
109210,10930,1,76,95.4,0,39450,96.3,300782,304971,2.9
109220,10931,1,76,95.4,0,38976,96.3,300947,305267,2.9
109230,10932,1,76,95.4,0,38489,96.3,301130,305531,2.9
109240,10933,1,76,95.4,0,37994,96.3,301364,305852,2.9
109250,10934,1,76,95.4,0,37499,96.3,301522,306077,2.9
109260,10935,1,76,95.4,0,37007,96.3,301736,306389,2.9
109270,10936,1,76,95.4,0,36532,96.3,301919,306693,2.9
109280,10937,1,76,95.4,0,36067,96.3,302145,307020,2.9
109290,10938,1,76,95.4,0,35613,96.3,302392,307379,2.9
109300,10939,1,76,95.4,0,35163,96.3,302611,307755,2.9
109310,10940,1,76,95.4,0,34735,96.3,302797,308083,2.9
109320,10941,1,76,95.4,0,34306,96.3,303092,308423,2.9
109330,10942,1,76,95.4,0,33875,96.3,303299,308710,2.9
109340,10943,1,76,95.4,0,33443,96.3,303492,309082,2.9
109350,10944,1,76,95.4,0,33009,96.3,303661,309420,2.9
109360,10945,1,76,95.4,0,32561,96.3,303922,309714,2.9
109370,10946,1,76,95.4,0,32111,96.3,304157,310027,2.9
109380,10947,1,76,95.6,0,31654,96.3,304284,310353,2.9
109390,10948,1,76,95.6,0,31189,96.3,304473,310633,2.9
109400,10949,1,76,95.6,0,30716,96.3,304692,310959,2.9
109410,10950,1,76,95.6,0,30241,96.3,304924,311279,2.9
109420,10951,1,76,95.6,0,29771,96.3,305146,311591,2.9
109430,10952,1,76,95.6,0,29293,96.3,305346,311971,2.9
109440,10953,1,76,95.6,0,28820,96.3,305534,312247,2.9
109450,10954,1,76,95.6,0,28352,96.3,305791,312607,2.9
109460,10955,1,76,95.6,0,27888,96.3,305957,312864,2.9
109470,10956,1,76,95.6,0,27435,96.3,306132,313222,2.9
109480,10957,1,76,95.6,0,26993,96.3,306349,313504,2.9
109490,10958,1,76,95.6,0,26563,96.3,306578,313886,2.9
109500,10959,1,76,95.6,0,26143,96.3,306763,314127,2.9
109510,10960,1,76,95.6,0,25723,96.3,306948,314447,2.9
109520,10961,1,76,95.6,0,25320,96.3,307189,314803,2.9
109530,10962,1,76,95.6,0,24916,96.3,307328,315128,2.9
109540,10963,1,76,95.6,0,24524,96.3,307572,315413,2.9
109550,10964,1,76,95.6,0,24137,96.3,307766,315743,2.9
109560,10965,1,76,95.6,0,23762,96.3,307990,316061,2.9
109570,10966,1,76,95.6,0,23393,96.3,308158,316328,2.9
109580,10967,1,76,95.6,0,23035,96.3,308350,316598,2.9
109590,10968,1,76,95.6,0,22676,96.3,308449,316773,2.9
109600,10969,1,76,95.6,0,22323,96.3,308462,316813,2.9
109610,10970,1,76,95.6,0,21976,96.3,308269,316531,2.9
109620,10971,1,76,95.6,0,21647,96.3,308052,316009,2.9
109630,10972,1,76,95.6,0,21343,96.3,307622,315393,2.9
109640,10973,1,76,95.6,0,21082,96.3,307159,314651,2.9
109650,10974,1,76,95.6,0,20878,96.3,306629,313881,2.9
109660,10975,1,76,95.6,0,20757,96.3,306089,313065,2.9
109670,10976,1,76,95.6,0,20736,96.3,305574,312244,2.9
109680,10977,1,76,95.6,0,20836,96.3,305069,311513,2.9
109690,10978,1,76,95.6,0,21083,96.3,304599,310703,2.9
109700,10979,1,76,95.6,0,21477,96.3,304088,309974,2.9
109710,10980,1,76,95.6,0,22037,96.3,303612,309244,2.9
109720,10981,1,76,95.6,0,22751,96.3,303146,308505,2.9
109730,10982,1,76,95.6,0,23620,96.3,302650,307772,2.9
109740,10983,1,76,95.6,0,24632,96.3,302275,307162,2.9
109750,10984,1,76,95.6,0,25762,96.3,301835,306507,2.9
109760,10985,1,76,95.6,0,26991,96.3,301474,305879,2.9
109770,10986,1,76,95.6,0,28294,96.3,301059,305297,2.9
109780,10987,1,76,95.6,0,29653,96.3,300756,304747,2.9
109790,10988,1,76,95.6,0,31042,96.3,300410,304242,2.9
109800,10989,1,76,95.6,0,32430,96.3,300120,303821,2.9
109810,10990,1,76,95.6,0,33792,96.3,299903,303416,2.9
109820,10991,1,76,95.6,0,35112,96.3,299685,303120,2.9
109830,10992,1,76,95.6,0,36366,96.3,299524,302895,2.9
109840,10993,1,76,95.6,0,37545,96.3,299524,302811,2.9
109850,10994,1,76,95.6,0,38630,96.3,299470,302758,2.9
109860,10995,1,76,95.6,0,39614,96.3,299579,302919,2.9
109870,10996,1,76,95.6,0,40482,96.3,299692,303079,2.9
109880,10997,1,76,95.6,0,41234,96.3,299817,303276,2.9
109890,10998,1,76,95.6,0,41856,96.3,299986,303546,2.9
109900,10999,1,76,95.6,0,42342,96.3,300159,303775,2.9
109910,11000,1,76,95.6,0,42690,96.3,300329,304046,2.9
109920,11001,1,76,95.6,0,42908,96.3,300470,304264,2.9
109930,11002,1,76,95.6,0,42993,96.3,300625,304499,2.9
109940,11003,1,76,95.6,0,42947,96.3,300738,304654,2.9
109950,11004,1,76,95.6,8,42788,96.3,300882,304839,2.9
109960,11005,1,76,95.6,0,42523,96.3,301056,305008,2.9
109970,11006,1,76,95.6,0,42158,96.3,301146,305222,2.9
109980,11007,1,76,95.6,0,41732,96.3,301255,305353,2.9
109990,11008,1,76,95.6,0,41246,96.3,301414,305617,2.9
110000,11009,1,76,95.6,0,40718,96.3,301538,305824,2.9
110010,11010,1,76,95.6,0,40169,96.3,301684,306068,2.9
110020,11011,1,76,95.6,0,39619,96.3,301845,306306,2.9
110030,11012,1,76,95.6,0,39060,96.3,302040,306535,2.9
110040,11013,1,76,95.6,0,38507,96.3,302231,306853,2.9
110050,11014,1,76,95.6,0,37972,96.3,302395,307085,2.9
110060,11015,1,76,95.6,0,37463,96.3,302597,307409,2.9
110070,11016,1,76,95.6,0,36966,96.3,302757,307719,2.9
110080,11017,1,76,95.6,0,36487,96.3,302990,308008,2.9
110090,11018,1,76,95.6,0,36020,96.3,303153,308333,2.9
110100,11019,1,76,95.6,0,35565,96.3,303395,308630,2.9
110110,11020,1,76,95.6,0,35109,96.3,303603,309002,2.9
110120,11021,1,76,95.6,0,34664,96.3,303833,309292,2.9
110130,11022,1,76,95.6,0,34218,96.3,303980,309575,2.9
110140,11023,1,76,95.6,0,33757,96.3,304194,309888,2.9
110150,11024,1,76,95.6,0,33294,96.3,304394,310181,2.9
110160,11025,1,76,95.6,0,32822,96.3,304534,310475,2.9
110170,11026,1,76,95.6,0,32341,96.3,304762,310772,2.9
110180,11027,1,76,95.6,0,31852,96.3,304952,311050,2.9
110190,11028,1,76,95.6,0,31354,96.3,305112,311270,2.9
110200,11029,1,76,95.6,0,30847,96.3,305342,311669,2.9
110210,11030,1,76,95.6,0,30339,96.3,305519,311939,2.9
110220,11031,1,76,95.6,0,29829,96.3,305663,312247,2.9
110230,11032,1,76,95.6,0,29324,96.3,305911,312589,2.9
110240,11033,1,76,95.6,0,28824,96.3,306086,312861,2.9
110250,11034,1,76,95.6,0,28330,96.3,306272,313175,2.9
110260,11035,1,76,95.6,0,27841,96.3,306451,313462,2.9
110270,11036,1,76,95.6,0,27357,96.3,306646,313780,2.9
110280,11037,1,76,95.6,0,26880,96.3,306819,314050,2.9
110290,11038,1,76,95.6,0,26415,96.3,307015,314365,2.9
110300,11039,1,76,95.6,0,25956,96.3,307222,314639,2.9
110310,11040,1,76,95.6,0,25509,96.3,307385,314973,2.9
110320,11041,1,76,95.6,0,25069,96.3,307613,315228,2.9
110330,11042,1,76,95.6,0,24642,96.3,307775,315537,2.9
110340,11043,1,76,95.6,0,24221,96.3,307942,315822,2.9
110350,11044,1,76,95.6,0,23806,96.3,308158,316154,2.9
110360,11045,1,76,95.6,0,23411,96.3,308307,316375,2.9
110370,11046,1,76,95.6,0,23015,96.3,308353,316412,2.9
110380,11047,1,76,95.6,0,22633,96.3,308378,316386,2.9
110390,11048,1,76,95.6,0,22258,96.3,308150,316050,2.9
110400,11049,1,76,95.6,0,21903,96.3,307827,315566,2.9
110410,11050,1,76,95.6,0,21575,96.3,307381,314862,2.9
110420,11051,1,76,95.6,0,21298,96.3,306849,314044,2.9
110430,11052,1,76,95.6,0,21098,96.3,306346,313275,2.9
110440,11053,1,76,95.6,0,20991,96.3,305811,312404,2.9
110450,11054,1,76,95.6,0,20999,96.3,305183,311565,2.9
110460,11055,1,76,95.6,0,21149,96.3,304717,310809,2.9
110470,11056,1,76,95.6,0,21466,96.3,304196,309992,2.9
110480,11057,1,76,95.6,0,21962,96.3,303706,309209,2.9
110490,11058,1,76,95.6,0,22639,96.3,303208,308509,2.9
110500,11059,1,76,95.6,0,23490,96.3,302733,307740,2.9
110510,11060,1,76,95.6,0,24517,96.3,302298,307101,2.9
110520,11061,1,76,95.6,0,25697,96.3,301902,306425,2.9
110530,11062,1,76,95.6,0,27018,96.3,301476,305791,2.9
110540,11063,1,76,95.6,0,28437,96.3,301080,305236,2.9
110550,11064,1,76,95.6,0,29941,96.3,300723,304601,2.9
110560,11065,1,76,95.6,0,31486,96.3,300431,304145,2.9
110570,11066,1,76,95.6,0,33051,96.3,300098,303611,2.9
110580,11067,1,76,95.6,0,34608,96.3,299823,303203,2.9
110590,11068,1,76,95.6,0,36127,96.3,299603,302836,2.9
110600,11069,1,76,95.6,0,37584,96.3,299364,302531,2.9
110610,11070,1,76,95.6,0,38965,96.3,299209,302343,2.9
110620,11071,1,76,95.6,0,40240,96.3,299193,302212,2.9
